clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path,cond
fsd:dev:CRWD:101319,real,CRWD,ambience,fsd50k,real,real,fsd50k,101319,dev,1,98833021416739,train,fsd50k/FSD50K.dev_audio/101319.wav,real
el:CRWD:98833021416739,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:101319,gen,1,98833021416739,train,synth/el_pairs/CRWD/98833021416739.mp3,elevenlabs
fsd:dev:CRWD:102847,real,CRWD,ambience,fsd50k,real,real,fsd50k,102847,dev,1,39654619485420,train,fsd50k/FSD50K.dev_audio/102847.wav,real
el:CRWD:39654619485420,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:102847,gen,1,39654619485420,train,synth/el_pairs/CRWD/39654619485420.mp3,elevenlabs
fsd:dev:CRWD:107635,real,CRWD,ambience,fsd50k,real,real,fsd50k,107635,dev,1,243426311867307,train,fsd50k/FSD50K.dev_audio/107635.wav,real
fsd:dev:CRWD:108638,real,CRWD,ambience,fsd50k,real,real,fsd50k,108638,dev,1,37978522532896,train,fsd50k/FSD50K.dev_audio/108638.wav,real
el:CRWD:37978522532896,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:108638,gen,1,37978522532896,train,synth/el_pairs/CRWD/37978522532896.mp3,elevenlabs
fsd:dev:CRWD:112254,real,CRWD,ambience,fsd50k,real,real,fsd50k,112254,dev,1,4614521075216,train,fsd50k/FSD50K.dev_audio/112254.wav,real
el:CRWD:4614521075216,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112254,gen,1,4614521075216,train,synth/el_pairs/CRWD/4614521075216.mp3,elevenlabs
fsd:dev:CRWD:112257,real,CRWD,ambience,fsd50k,real,real,fsd50k,112257,dev,1,36357498086422,train,fsd50k/FSD50K.dev_audio/112257.wav,real
el:CRWD:36357498086422,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112257,gen,1,36357498086422,train,synth/el_pairs/CRWD/36357498086422.mp3,elevenlabs
fsd:dev:CRWD:112263,real,CRWD,ambience,fsd50k,real,real,fsd50k,112263,dev,1,269036567620794,train,fsd50k/FSD50K.dev_audio/112263.wav,real
el:CRWD:269036567620794,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112263,gen,1,269036567620794,train,synth/el_pairs/CRWD/269036567620794.mp3,elevenlabs
fsd:dev:CRWD:112266,real,CRWD,ambience,fsd50k,real,real,fsd50k,112266,dev,1,107156513350029,train,fsd50k/FSD50K.dev_audio/112266.wav,real
el:CRWD:107156513350029,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112266,gen,1,107156513350029,train,synth/el_pairs/CRWD/107156513350029.mp3,elevenlabs
fsd:dev:CRWD:112268,real,CRWD,ambience,fsd50k,real,real,fsd50k,112268,dev,1,121691438328063,train,fsd50k/FSD50K.dev_audio/112268.wav,real
el:CRWD:121691438328063,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112268,gen,1,121691438328063,train,synth/el_pairs/CRWD/121691438328063.mp3,elevenlabs
fsd:dev:CRWD:112280,real,CRWD,ambience,fsd50k,real,real,fsd50k,112280,dev,1,238828880605206,train,fsd50k/FSD50K.dev_audio/112280.wav,real
el:CRWD:238828880605206,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112280,gen,1,238828880605206,train,synth/el_pairs/CRWD/238828880605206.mp3,elevenlabs
fsd:dev:CRWD:112281,real,CRWD,ambience,fsd50k,real,real,fsd50k,112281,dev,1,182839437170173,train,fsd50k/FSD50K.dev_audio/112281.wav,real
el:CRWD:182839437170173,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112281,gen,1,182839437170173,train,synth/el_pairs/CRWD/182839437170173.mp3,elevenlabs
fsd:dev:CRWD:112285,real,CRWD,ambience,fsd50k,real,real,fsd50k,112285,dev,1,187897686397153,train,fsd50k/FSD50K.dev_audio/112285.wav,real
el:CRWD:187897686397153,synth,CRWD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CRWD:112285,gen,1,187897686397153,train,synth/el_pairs/CRWD/187897686397153.mp3,elevenlabs
fsd:dev:DOOR:107640,real,DOOR,transient,fsd50k,real,real,fsd50k,107640,dev,1,178791061295407,train,fsd50k/FSD50K.dev_audio/107640.wav,real
el:DOOR:178791061295407,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:107640,gen,1,178791061295407,train,synth/el_pairs/DOOR/178791061295407.mp3,elevenlabs
fsd:dev:DOOR:108402,real,DOOR,transient,fsd50k,real,real,fsd50k,108402,dev,1,82070069687627,train,fsd50k/FSD50K.dev_audio/108402.wav,real
el:DOOR:82070069687627,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:108402,gen,1,82070069687627,train,synth/el_pairs/DOOR/82070069687627.mp3,elevenlabs
fsd:dev:DOOR:108516,real,DOOR,transient,fsd50k,real,real,fsd50k,108516,dev,1,230332962590760,val,fsd50k/FSD50K.dev_audio/108516.wav,real
el:DOOR:230332962590760,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:108516,gen,1,230332962590760,val,synth/el_pairs/DOOR/230332962590760.mp3,elevenlabs
fsd:dev:DOOR:108523,real,DOOR,transient,fsd50k,real,real,fsd50k,108523,dev,1,188793987848535,val,fsd50k/FSD50K.dev_audio/108523.wav,real
el:DOOR:188793987848535,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:108523,gen,1,188793987848535,val,synth/el_pairs/DOOR/188793987848535.mp3,elevenlabs
fsd:dev:DOOR:109312,real,DOOR,transient,fsd50k,real,real,fsd50k,109312,dev,1,166328978260482,train,fsd50k/FSD50K.dev_audio/109312.wav,real
el:DOOR:166328978260482,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:109312,gen,1,166328978260482,train,synth/el_pairs/DOOR/166328978260482.mp3,elevenlabs
fsd:dev:DOOR:113125,real,DOOR,transient,fsd50k,real,real,fsd50k,113125,dev,1,38836334994927,train,fsd50k/FSD50K.dev_audio/113125.wav,real
el:DOOR:38836334994927,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:113125,gen,1,38836334994927,train,synth/el_pairs/DOOR/38836334994927.mp3,elevenlabs
fsd:dev:DOOR:113129,real,DOOR,transient,fsd50k,real,real,fsd50k,113129,dev,1,173734755272558,train,fsd50k/FSD50K.dev_audio/113129.wav,real
el:DOOR:173734755272558,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:113129,gen,1,173734755272558,train,synth/el_pairs/DOOR/173734755272558.mp3,elevenlabs
fsd:dev:DOOR:113131,real,DOOR,transient,fsd50k,real,real,fsd50k,113131,dev,1,171953012444688,train,fsd50k/FSD50K.dev_audio/113131.wav,real
el:DOOR:171953012444688,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:113131,gen,1,171953012444688,train,synth/el_pairs/DOOR/171953012444688.mp3,elevenlabs
fsd:dev:DOOR:113136,real,DOOR,transient,fsd50k,real,real,fsd50k,113136,dev,1,279380767128790,train,fsd50k/FSD50K.dev_audio/113136.wav,real
el:DOOR:279380767128790,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:113136,gen,1,279380767128790,train,synth/el_pairs/DOOR/279380767128790.mp3,elevenlabs
fsd:dev:DOOR:113138,real,DOOR,transient,fsd50k,real,real,fsd50k,113138,dev,1,33565016540563,train,fsd50k/FSD50K.dev_audio/113138.wav,real
el:DOOR:33565016540563,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:113138,gen,1,33565016540563,train,synth/el_pairs/DOOR/33565016540563.mp3,elevenlabs
fsd:dev:DOOR:114041,real,DOOR,transient,fsd50k,real,real,fsd50k,114041,dev,1,23763393566550,train,fsd50k/FSD50K.dev_audio/114041.wav,real
el:DOOR:23763393566550,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:114041,gen,1,23763393566550,train,synth/el_pairs/DOOR/23763393566550.mp3,elevenlabs
fsd:dev:DOOR:114042,real,DOOR,transient,fsd50k,real,real,fsd50k,114042,dev,1,80961011186245,train,fsd50k/FSD50K.dev_audio/114042.wav,real
el:DOOR:80961011186245,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:114042,gen,1,80961011186245,train,synth/el_pairs/DOOR/80961011186245.mp3,elevenlabs
fsd:dev:DOOR:120911,real,DOOR,transient,fsd50k,real,real,fsd50k,120911,dev,1,48930525110969,train,fsd50k/FSD50K.dev_audio/120911.wav,real
el:DOOR:48930525110969,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:120911,gen,1,48930525110969,train,synth/el_pairs/DOOR/48930525110969.mp3,elevenlabs
fsd:dev:DOOR:123001,real,DOOR,transient,fsd50k,real,real,fsd50k,123001,dev,1,207634845693047,train,fsd50k/FSD50K.dev_audio/123001.wav,real
el:DOOR:207634845693047,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:123001,gen,1,207634845693047,train,synth/el_pairs/DOOR/207634845693047.mp3,elevenlabs
fsd:dev:DOOR:123007,real,DOOR,transient,fsd50k,real,real,fsd50k,123007,dev,1,106823586207337,train,fsd50k/FSD50K.dev_audio/123007.wav,real
el:DOOR:106823586207337,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:123007,gen,1,106823586207337,train,synth/el_pairs/DOOR/106823586207337.mp3,elevenlabs
fsd:dev:DOOR:125657,real,DOOR,transient,fsd50k,real,real,fsd50k,125657,dev,1,158787767827660,train,fsd50k/FSD50K.dev_audio/125657.wav,real
el:DOOR:158787767827660,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:125657,gen,1,158787767827660,train,synth/el_pairs/DOOR/158787767827660.mp3,elevenlabs
fsd:dev:DOOR:125957,real,DOOR,transient,fsd50k,real,real,fsd50k,125957,dev,1,102898063714363,train,fsd50k/FSD50K.dev_audio/125957.wav,real
el:DOOR:102898063714363,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:125957,gen,1,102898063714363,train,synth/el_pairs/DOOR/102898063714363.mp3,elevenlabs
fsd:dev:DOOR:131016,real,DOOR,transient,fsd50k,real,real,fsd50k,131016,dev,1,272831095264314,train,fsd50k/FSD50K.dev_audio/131016.wav,real
el:DOOR:272831095264314,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:131016,gen,1,272831095264314,train,synth/el_pairs/DOOR/272831095264314.mp3,elevenlabs
fsd:dev:DOOR:131020,real,DOOR,transient,fsd50k,real,real,fsd50k,131020,dev,1,67271204857317,train,fsd50k/FSD50K.dev_audio/131020.wav,real
el:DOOR:67271204857317,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:131020,gen,1,67271204857317,train,synth/el_pairs/DOOR/67271204857317.mp3,elevenlabs
fsd:dev:DOOR:131021,real,DOOR,transient,fsd50k,real,real,fsd50k,131021,dev,1,271325699585512,train,fsd50k/FSD50K.dev_audio/131021.wav,real
el:DOOR:271325699585512,synth,DOOR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DOOR:131021,gen,1,271325699585512,train,synth/el_pairs/DOOR/271325699585512.mp3,elevenlabs
fsd:dev:DSHS:11581,real,DSHS,transient,fsd50k,real,real,fsd50k,11581,dev,1,209263632963548,train,fsd50k/FSD50K.dev_audio/11581.wav,real
el:DSHS:209263632963548,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:11581,gen,1,209263632963548,train,synth/el_pairs/DSHS/209263632963548.mp3,elevenlabs
fsd:dev:DSHS:11585,real,DSHS,transient,fsd50k,real,real,fsd50k,11585,dev,1,250251274153116,train,fsd50k/FSD50K.dev_audio/11585.wav,real
el:DSHS:250251274153116,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:11585,gen,1,250251274153116,train,synth/el_pairs/DSHS/250251274153116.mp3,elevenlabs
fsd:dev:DSHS:11592,real,DSHS,transient,fsd50k,real,real,fsd50k,11592,dev,1,21544439064745,train,fsd50k/FSD50K.dev_audio/11592.wav,real
el:DSHS:21544439064745,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:11592,gen,1,21544439064745,train,synth/el_pairs/DSHS/21544439064745.mp3,elevenlabs
fsd:dev:DSHS:11593,real,DSHS,transient,fsd50k,real,real,fsd50k,11593,dev,1,1103077539094,train,fsd50k/FSD50K.dev_audio/11593.wav,real
el:DSHS:1103077539094,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:11593,gen,1,1103077539094,train,synth/el_pairs/DSHS/1103077539094.mp3,elevenlabs
fsd:dev:DSHS:11878,real,DSHS,transient,fsd50k,real,real,fsd50k,11878,dev,1,116938097583127,train,fsd50k/FSD50K.dev_audio/11878.wav,real
el:DSHS:116938097583127,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:11878,gen,1,116938097583127,train,synth/el_pairs/DSHS/116938097583127.mp3,elevenlabs
fsd:dev:DSHS:131879,real,DSHS,transient,fsd50k,real,real,fsd50k,131879,dev,1,148772018692709,val,fsd50k/FSD50K.dev_audio/131879.wav,real
el:DSHS:148772018692709,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:131879,gen,1,148772018692709,val,synth/el_pairs/DSHS/148772018692709.mp3,elevenlabs
fsd:dev:DSHS:175963,real,DSHS,transient,fsd50k,real,real,fsd50k,175963,dev,1,139180199387142,train,fsd50k/FSD50K.dev_audio/175963.wav,real
el:DSHS:139180199387142,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:175963,gen,1,139180199387142,train,synth/el_pairs/DSHS/139180199387142.mp3,elevenlabs
fsd:dev:DSHS:179172,real,DSHS,transient,fsd50k,real,real,fsd50k,179172,dev,1,37102445925221,train,fsd50k/FSD50K.dev_audio/179172.wav,real
el:DSHS:37102445925221,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:179172,gen,1,37102445925221,train,synth/el_pairs/DSHS/37102445925221.mp3,elevenlabs
fsd:dev:DSHS:179173,real,DSHS,transient,fsd50k,real,real,fsd50k,179173,dev,1,55250254537307,train,fsd50k/FSD50K.dev_audio/179173.wav,real
el:DSHS:55250254537307,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:179173,gen,1,55250254537307,train,synth/el_pairs/DSHS/55250254537307.mp3,elevenlabs
fsd:dev:DSHS:179174,real,DSHS,transient,fsd50k,real,real,fsd50k,179174,dev,1,76873247561971,train,fsd50k/FSD50K.dev_audio/179174.wav,real
el:DSHS:76873247561971,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:179174,gen,1,76873247561971,train,synth/el_pairs/DSHS/76873247561971.mp3,elevenlabs
fsd:dev:DSHS:179177,real,DSHS,transient,fsd50k,real,real,fsd50k,179177,dev,1,245870731249040,train,fsd50k/FSD50K.dev_audio/179177.wav,real
el:DSHS:245870731249040,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:179177,gen,1,245870731249040,train,synth/el_pairs/DSHS/245870731249040.mp3,elevenlabs
fsd:dev:DSHS:179187,real,DSHS,transient,fsd50k,real,real,fsd50k,179187,dev,1,217118681977138,train,fsd50k/FSD50K.dev_audio/179187.wav,real
el:DSHS:217118681977138,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:179187,gen,1,217118681977138,train,synth/el_pairs/DSHS/217118681977138.mp3,elevenlabs
fsd:dev:DSHS:180991,real,DSHS,transient,fsd50k,real,real,fsd50k,180991,dev,1,199257178473921,train,fsd50k/FSD50K.dev_audio/180991.wav,real
el:DSHS:199257178473921,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:180991,gen,1,199257178473921,train,synth/el_pairs/DSHS/199257178473921.mp3,elevenlabs
fsd:dev:DSHS:181716,real,DSHS,transient,fsd50k,real,real,fsd50k,181716,dev,1,117913090004722,val,fsd50k/FSD50K.dev_audio/181716.wav,real
el:DSHS:117913090004722,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:181716,gen,1,117913090004722,val,synth/el_pairs/DSHS/117913090004722.mp3,elevenlabs
fsd:dev:DSHS:188756,real,DSHS,transient,fsd50k,real,real,fsd50k,188756,dev,1,192641718641018,train,fsd50k/FSD50K.dev_audio/188756.wav,real
el:DSHS:192641718641018,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:188756,gen,1,192641718641018,train,synth/el_pairs/DSHS/192641718641018.mp3,elevenlabs
fsd:dev:DSHS:188762,real,DSHS,transient,fsd50k,real,real,fsd50k,188762,dev,1,26054089177897,train,fsd50k/FSD50K.dev_audio/188762.wav,real
el:DSHS:26054089177897,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:188762,gen,1,26054089177897,train,synth/el_pairs/DSHS/26054089177897.mp3,elevenlabs
fsd:dev:DSHS:188763,real,DSHS,transient,fsd50k,real,real,fsd50k,188763,dev,1,26243787487716,train,fsd50k/FSD50K.dev_audio/188763.wav,real
el:DSHS:26243787487716,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:188763,gen,1,26243787487716,train,synth/el_pairs/DSHS/26243787487716.mp3,elevenlabs
fsd:dev:DSHS:201998,real,DSHS,transient,fsd50k,real,real,fsd50k,201998,dev,1,50943585929210,train,fsd50k/FSD50K.dev_audio/201998.wav,real
el:DSHS:50943585929210,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:201998,gen,1,50943585929210,train,synth/el_pairs/DSHS/50943585929210.mp3,elevenlabs
fsd:dev:DSHS:202009,real,DSHS,transient,fsd50k,real,real,fsd50k,202009,dev,1,249220621868822,train,fsd50k/FSD50K.dev_audio/202009.wav,real
el:DSHS:249220621868822,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:202009,gen,1,249220621868822,train,synth/el_pairs/DSHS/249220621868822.mp3,elevenlabs
fsd:dev:DSHS:202010,real,DSHS,transient,fsd50k,real,real,fsd50k,202010,dev,1,279476742876431,train,fsd50k/FSD50K.dev_audio/202010.wav,real
el:DSHS:279476742876431,synth,DSHS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:DSHS:202010,gen,1,279476742876431,train,synth/el_pairs/DSHS/279476742876431.mp3,elevenlabs
fsd:dev:ELEC:105235,real,ELEC,texture,fsd50k,real,real,fsd50k,105235,dev,1,106003630532022,train,fsd50k/FSD50K.dev_audio/105235.wav,real
el:ELEC:106003630532022,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:105235,gen,1,106003630532022,train,synth/el_pairs/ELEC/106003630532022.mp3,elevenlabs
fsd:dev:ELEC:105236,real,ELEC,texture,fsd50k,real,real,fsd50k,105236,dev,1,273268635804391,train,fsd50k/FSD50K.dev_audio/105236.wav,real
el:ELEC:273268635804391,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:105236,gen,1,273268635804391,train,synth/el_pairs/ELEC/273268635804391.mp3,elevenlabs
fsd:dev:ELEC:13533,real,ELEC,texture,fsd50k,real,real,fsd50k,13533,dev,1,21805144688687,train,fsd50k/FSD50K.dev_audio/13533.wav,real
el:ELEC:21805144688687,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:13533,gen,1,21805144688687,train,synth/el_pairs/ELEC/21805144688687.mp3,elevenlabs
fsd:dev:ELEC:144017,real,ELEC,texture,fsd50k,real,real,fsd50k,144017,dev,1,254345037277882,train,fsd50k/FSD50K.dev_audio/144017.wav,real
el:ELEC:254345037277882,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:144017,gen,1,254345037277882,train,synth/el_pairs/ELEC/254345037277882.mp3,elevenlabs
fsd:dev:ELEC:170758,real,ELEC,texture,fsd50k,real,real,fsd50k,170758,dev,1,170999233932042,val,fsd50k/FSD50K.dev_audio/170758.wav,real
el:ELEC:170999233932042,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:170758,gen,1,170999233932042,val,synth/el_pairs/ELEC/170999233932042.mp3,elevenlabs
fsd:dev:ELEC:170759,real,ELEC,texture,fsd50k,real,real,fsd50k,170759,dev,1,129772456810150,val,fsd50k/FSD50K.dev_audio/170759.wav,real
el:ELEC:129772456810150,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:170759,gen,1,129772456810150,val,synth/el_pairs/ELEC/129772456810150.mp3,elevenlabs
fsd:dev:ELEC:170760,real,ELEC,texture,fsd50k,real,real,fsd50k,170760,dev,1,48559361354970,val,fsd50k/FSD50K.dev_audio/170760.wav,real
el:ELEC:48559361354970,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:170760,gen,1,48559361354970,val,synth/el_pairs/ELEC/48559361354970.mp3,elevenlabs
fsd:dev:ELEC:18651,real,ELEC,texture,fsd50k,real,real,fsd50k,18651,dev,1,151009953433674,train,fsd50k/FSD50K.dev_audio/18651.wav,real
el:ELEC:151009953433674,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:18651,gen,1,151009953433674,train,synth/el_pairs/ELEC/151009953433674.mp3,elevenlabs
fsd:dev:ELEC:18825,real,ELEC,texture,fsd50k,real,real,fsd50k,18825,dev,1,257937158317842,train,fsd50k/FSD50K.dev_audio/18825.wav,real
el:ELEC:257937158317842,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:18825,gen,1,257937158317842,train,synth/el_pairs/ELEC/257937158317842.mp3,elevenlabs
fsd:dev:ELEC:18966,real,ELEC,texture,fsd50k,real,real,fsd50k,18966,dev,1,95510354512743,train,fsd50k/FSD50K.dev_audio/18966.wav,real
el:ELEC:95510354512743,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:18966,gen,1,95510354512743,train,synth/el_pairs/ELEC/95510354512743.mp3,elevenlabs
fsd:dev:ELEC:19487,real,ELEC,texture,fsd50k,real,real,fsd50k,19487,dev,1,82683335270536,train,fsd50k/FSD50K.dev_audio/19487.wav,real
el:ELEC:82683335270536,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:19487,gen,1,82683335270536,train,synth/el_pairs/ELEC/82683335270536.mp3,elevenlabs
fsd:dev:ELEC:199507,real,ELEC,texture,fsd50k,real,real,fsd50k,199507,dev,1,245972748962304,train,fsd50k/FSD50K.dev_audio/199507.wav,real
el:ELEC:245972748962304,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:199507,gen,1,245972748962304,train,synth/el_pairs/ELEC/245972748962304.mp3,elevenlabs
fsd:dev:ELEC:20797,real,ELEC,texture,fsd50k,real,real,fsd50k,20797,dev,1,107188358813031,train,fsd50k/FSD50K.dev_audio/20797.wav,real
el:ELEC:107188358813031,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:20797,gen,1,107188358813031,train,synth/el_pairs/ELEC/107188358813031.mp3,elevenlabs
fsd:dev:ELEC:215363,real,ELEC,texture,fsd50k,real,real,fsd50k,215363,dev,1,2868993899591,train,fsd50k/FSD50K.dev_audio/215363.wav,real
el:ELEC:2868993899591,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:215363,gen,1,2868993899591,train,synth/el_pairs/ELEC/2868993899591.mp3,elevenlabs
fsd:dev:ELEC:21681,real,ELEC,texture,fsd50k,real,real,fsd50k,21681,dev,1,13823734937999,train,fsd50k/FSD50K.dev_audio/21681.wav,real
el:ELEC:13823734937999,synth,ELEC,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:ELEC:21681,gen,1,13823734937999,train,synth/el_pairs/ELEC/13823734937999.mp3,elevenlabs
fsd:dev:ELEC:222680,real,ELEC,texture,fsd50k,real,real,fsd50k,222680,dev,1,148952560036598,train,fsd50k/FSD50K.dev_audio/222680.wav,real
